43073297	43081481	Multilex has ing	19800101	20991231	
43120264	43081481	Multilex has ing	19800101	20991231	
43122674	43081481	Multilex has ing	19800101	20991231	
43120144	43081481	Multilex has ing	19800101	20991231	
43120158	43081481	Multilex has ing	19800101	20991231	
43120178	43081481	Multilex has ing	19800101	20991231	
43120181	43081481	Multilex has ing	19800101	20991231	
43120224	43081481	Multilex has ing	19800101	20991231	
43120227	43081481	Multilex has ing	19800101	20991231	
43120241	43081481	Multilex has ing	19800101	20991231	
43120244	43081481	Multilex has ing	19800101	20991231	
43120247	43081481	Multilex has ing	19800101	20991231	
43120253	43081481	Multilex has ing	19800101	20991231	
43120098	43081481	Multilex has ing	19800101	20991231	
43120101	43081481	Multilex has ing	19800101	20991231	
43120107	43081481	Multilex has ing	19800101	20991231	
43120124	43081481	Multilex has ing	19800101	20991231	
43120210	43081481	Multilex has ing	19800101	20991231	
43120218	43081481	Multilex has ing	19800101	20991231	
43120044	43081481	Multilex has ing	19800101	20991231	
43120052	43081481	Multilex has ing	19800101	20991231	
43120058	43081481	Multilex has ing	19800101	20991231	
43120064	43081481	Multilex has ing	19800101	20991231	
43120078	43081481	Multilex has ing	19800101	20991231	
43120084	43081481	Multilex has ing	19800101	20991231	
43120001	43081481	Multilex has ing	19800101	20991231	
43120012	43081481	Multilex has ing	19800101	20991231	
43120018	43081481	Multilex has ing	19800101	20991231	
43120024	43081481	Multilex has ing	19800101	20991231	
43120032	43081481	Multilex has ing	19800101	20991231	
43120035	43081481	Multilex has ing	19800101	20991231	
43122923	43081481	Multilex has ing	19800101	20991231	
43119909	43081481	Multilex has ing	19800101	20991231	
43119921	43081481	Multilex has ing	19800101	20991231	
43119949	43081481	Multilex has ing	19800101	20991231	
43121744	43081481	Multilex has ing	19800101	20991231	
43121747	43081481	Multilex has ing	19800101	20991231	
43080699	43081481	Multilex has ing	19800101	20991231	
43080702	43081481	Multilex has ing	19800101	20991231	
43080705	43081481	Multilex has ing	19800101	20991231	
43080708	43081481	Multilex has ing	19800101	20991231	
43080711	43081481	Multilex has ing	19800101	20991231	
43080725	43081481	Multilex has ing	19800101	20991231	
43074390	43084292	Multilex has ing	19800101	20991231	
43074392	43084292	Multilex has ing	19800101	20991231	
43089584	43084320	Multilex has ing	19800101	20991231	
43088911	43084320	Multilex has ing	19800101	20991231	
43084880	43084320	Multilex has ing	19800101	20991231	
43088146	43084320	Multilex has ing	19800101	20991231	
43089305	43084320	Multilex has ing	19800101	20991231	
43074726	43084332	Multilex has ing	19800101	20991231	
43074727	43084332	Multilex has ing	19800101	20991231	
43074725	43084332	Multilex has ing	19800101	20991231	
43119284	43081850	Multilex has ing	19800101	20991231	
43062097	43081870	Multilex has ing	19800101	20991231	
43082559	19090000	Multilex has ing	19800101	20991231	
43066526	797399	Multilex has ing	19800101	20991231	
43092450	19100760	Multilex has ing	19800101	20991231	
43066052	19100760	Multilex has ing	19800101	20991231	
43066049	19100760	Multilex has ing	19800101	20991231	
43080295	19100760	Multilex has ing	19800101	20991231	
43083375	19100760	Multilex has ing	19800101	20991231	
43072673	19122137	Multilex has ing	19800101	20991231	
43072672	19122137	Multilex has ing	19800101	20991231	
43056090	1713332	Multilex has ing	19800101	20991231	
43079788	1713332	Multilex has ing	19800101	20991231	
43063524	1713332	Multilex has ing	19800101	20991231	
43120480	1713332	Multilex has ing	19800101	20991231	
43056682	1713332	Multilex has ing	19800101	20991231	
19129191	1713332	RxNorm has ing	19800101	20991231	
43077602	939259	Multilex has ing	19800101	20991231	
43063997	939259	Multilex has ing	19800101	20991231	
43072066	939259	Multilex has ing	19800101	20991231	
43120942	939259	Multilex has ing	19800101	20991231	
43082144	939259	Multilex has ing	19800101	20991231	
43542245	939259	Multilex has ing	19800101	20991231	
43064891	939259	Multilex has ing	19800101	20991231	
43080819	939259	Multilex has ing	19800101	20991231	
43541908	939259	Multilex has ing	19800101	20991231	
43068484	939259	Multilex has ing	19800101	20991231	
43124234	19035631	Multilex has ing	19800101	20991231	
43068521	19035631	Multilex has ing	19800101	20991231	
43124235	19035631	Multilex has ing	19800101	20991231	
43061634	915392	Multilex has ing	19800101	20991231	
43121863	19071128	Multilex has ing	19800101	20991231	
43078709	19016435	Multilex has ing	19800101	20991231	
43082650	19016435	Multilex has ing	19800101	20991231	
43120597	19016435	Multilex has ing	19800101	20991231	
43124303	19009405	Multilex has ing	19800101	20991231	
43535148	19009405	Multilex has ing	19800101	20991231	
43535150	19009405	Multilex has ing	19800101	20991231	
43122705	19009405	Multilex has ing	19800101	20991231	
43118615	19009405	Multilex has ing	19800101	20991231	
43058520	19009405	Multilex has ing	19800101	20991231	
43074423	19009405	Multilex has ing	19800101	20991231	
43074981	19009405	Multilex has ing	19800101	20991231	
43074992	19009405	Multilex has ing	19800101	20991231	
43074294	19009405	Multilex has ing	19800101	20991231	
43065586	19009405	Multilex has ing	19800101	20991231	
43535309	19009405	Multilex has ing	19800101	20991231	
43124304	19009405	Multilex has ing	19800101	20991231	
43122704	19009405	Multilex has ing	19800101	20991231	
43535212	19009405	Multilex has ing	19800101	20991231	
43535272	19009405	Multilex has ing	19800101	20991231	
43535152	19009405	Multilex has ing	19800101	20991231	
43535155	19009405	Multilex has ing	19800101	20991231	
43535244	19009405	Multilex has ing	19800101	20991231	
43074904	19009405	Multilex has ing	19800101	20991231	
43075319	19009405	Multilex has ing	19800101	20991231	
43074355	19009405	Multilex has ing	19800101	20991231	
43075263	19009405	Multilex has ing	19800101	20991231	
43075512	19009405	Multilex has ing	19800101	20991231	
43074951	19009405	Multilex has ing	19800101	20991231	
43074974	19009405	Multilex has ing	19800101	20991231	
43075031	19009405	Multilex has ing	19800101	20991231	
43075134	19009405	Multilex has ing	19800101	20991231	
43078858	1589505	Multilex has ing	19800101	20991231	
43066345	1589505	Multilex has ing	19800101	20991231	
43078737	19123877	Multilex has ing	19800101	20991231	
43069802	1115572	Multilex has ing	19800101	20991231	
43079334	1115572	Multilex has ing	19800101	20991231	
43083338	1115572	Multilex has ing	19800101	20991231	
43080089	1115572	Multilex has ing	19800101	20991231	
43119667	1115572	Multilex has ing	19800101	20991231	
43062821	1115572	Multilex has ing	19800101	20991231	
43083283	1115572	Multilex has ing	19800101	20991231	
43080200	1115572	Multilex has ing	19800101	20991231	
43064997	1115572	Multilex has ing	19800101	20991231	
43061711	1115572	Multilex has ing	19800101	20991231	
43066397	952538	Multilex has ing	19800101	20991231	
43062490	952538	Multilex has ing	19800101	20991231	
43061052	952538	Multilex has ing	19800101	20991231	
43079154	952538	Multilex has ing	19800101	20991231	
43062409	952538	Multilex has ing	19800101	20991231	
43062969	19072130	Multilex has ing	19800101	20991231	
43080857	1380068	Multilex has ing	19800101	20991231	
43078641	1380068	Multilex has ing	19800101	20991231	
43080301	1380068	Multilex has ing	19800101	20991231	
43083378	1380068	Multilex has ing	19800101	20991231	
43078640	1380068	Multilex has ing	19800101	20991231	
43068647	1380068	Multilex has ing	19800101	20991231	
43061265	1380068	Multilex has ing	19800101	20991231	
43075082	19011091	Multilex has ing	19800101	20991231	
43542174	981709	Multilex has ing	19800101	20991231	
43061831	933952	Multilex has ing	19800101	20991231	
43125476	19012565	Multilex has ing	19800101	20991231	
43123870	977968	Multilex has ing	19800101	20991231	
43120958	977968	Multilex has ing	19800101	20991231	
43065528	1387104	Multilex has ing	19800101	20991231	
43067936	929504	Multilex has ing	19800101	20991231	
43125365	950637	Multilex has ing	19800101	20991231	
43075510	950637	Multilex has ing	19800101	20991231	
43074321	950637	Multilex has ing	19800101	20991231	
43073888	950637	Multilex has ing	19800101	20991231	
43074320	950637	Multilex has ing	19800101	20991231	
43077960	911064	Multilex has ing	19800101	20991231	
43092450	911064	Multilex has ing	19800101	20991231	
43121337	911064	Multilex has ing	19800101	20991231	
43063653	911064	Multilex has ing	19800101	20991231	
43065937	911064	Multilex has ing	19800101	20991231	
43060818	911064	Multilex has ing	19800101	20991231	
43070616	911064	Multilex has ing	19800101	20991231	
43074643	911064	Multilex has ing	19800101	20991231	
43063706	911064	Multilex has ing	19800101	20991231	
43073756	911064	Multilex has ing	19800101	20991231	
43075095	911064	Multilex has ing	19800101	20991231	
43118680	42899323	Multilex has ing	19800101	20991231	
43123531	42899323	Multilex has ing	19800101	20991231	
43074869	711714	Multilex has ing	19800101	20991231	
43066487	917006	Multilex has ing	19800101	20991231	
43066594	917006	Multilex has ing	19800101	20991231	
43080398	917006	Multilex has ing	19800101	20991231	
43063029	917006	Multilex has ing	19800101	20991231	
43079430	917006	Multilex has ing	19800101	20991231	
43541972	1777806	Multilex has ing	19800101	20991231	
43064307	19046654	Multilex has ing	19800101	20991231	
43083168	19046654	Multilex has ing	19800101	20991231	
43079857	19046654	Multilex has ing	19800101	20991231	
43067618	905233	Multilex has ing	19800101	20991231	
43542111	905233	Multilex has ing	19800101	20991231	
43542110	905233	Multilex has ing	19800101	20991231	
43535218	19027181	Multilex has ing	19800101	20991231	
43064239	1154332	Multilex has ing	19800101	20991231	
43061589	1389036	Multilex has ing	19800101	20991231	
43078765	1305447	Multilex has ing	19800101	20991231	
43063341	976545	Multilex has ing	19800101	20991231	
43065918	976545	Multilex has ing	19800101	20991231	
43080738	715727	Multilex has ing	19800101	20991231	
43064106	1113648	Multilex has ing	19800101	20991231	
43066404	1549786	Multilex has ing	19800101	20991231	
43080298	1549786	Multilex has ing	19800101	20991231	
43080341	1549786	Multilex has ing	19800101	20991231	
43066243	1549786	Multilex has ing	19800101	20991231	
43066246	1549786	Multilex has ing	19800101	20991231	
43072060	1549786	Multilex has ing	19800101	20991231	
43079410	1549786	Multilex has ing	19800101	20991231	
43065982	1549786	Multilex has ing	19800101	20991231	
43066297	1549786	Multilex has ing	19800101	20991231	
43066345	1549786	Multilex has ing	19800101	20991231	
43065780	1112921	Multilex has ing	19800101	20991231	
43063687	1112921	Multilex has ing	19800101	20991231	
43079633	1112921	Multilex has ing	19800101	20991231	
43062885	1112921	Multilex has ing	19800101	20991231	
43125340	1112921	Multilex has ing	19800101	20991231	
43062969	955372	Multilex has ing	19800101	20991231	
43118680	955372	Multilex has ing	19800101	20991231	
43123531	955372	Multilex has ing	19800101	20991231	
43061163	1588712	Multilex has ing	19800101	20991231	
43064655	1588712	Multilex has ing	19800101	20991231	
43078598	1588712	Multilex has ing	19800101	20991231	
43075217	1588712	Multilex has ing	19800101	20991231	
43075216	1588712	Multilex has ing	19800101	20991231	
43066248	1588712	Multilex has ing	19800101	20991231	
43082592	1588712	Multilex has ing	19800101	20991231	
43061109	1361711	Multilex has ing	19800101	20991231	
43061607	1361711	Multilex has ing	19800101	20991231	
43542215	1361711	Multilex has ing	19800101	20991231	
43079594	19020002	Multilex has ing	19800101	20991231	
43063767	19078399	Multilex has ing	19800101	20991231	
43079655	19078399	Multilex has ing	19800101	20991231	
43069008	1343039	Multilex has ing	19800101	20991231	
43069080	1343039	Multilex has ing	19800101	20991231	
43074912	1343039	Multilex has ing	19800101	20991231	
43074958	1343039	Multilex has ing	19800101	20991231	
43078360	1563600	Multilex has ing	19800101	20991231	
43535241	1563600	Multilex has ing	19800101	20991231	
43082478	1563600	Multilex has ing	19800101	20991231	
43078359	1563600	Multilex has ing	19800101	20991231	
43060712	1563600	Multilex has ing	19800101	20991231	
43070686	1550023	Multilex has ing	19800101	20991231	
43070467	1550023	Multilex has ing	19800101	20991231	
43066929	1550023	Multilex has ing	19800101	20991231	
43068450	1135766	Multilex has ing	19800101	20991231	
43083297	1135766	Multilex has ing	19800101	20991231	
43083116	1135766	Multilex has ing	19800101	20991231	
43064931	1135766	Multilex has ing	19800101	20991231	
43075175	703244	Multilex has ing	19800101	20991231	
43075174	703244	Multilex has ing	19800101	20991231	
43075176	703244	Multilex has ing	19800101	20991231	
43075173	703244	Multilex has ing	19800101	20991231	
43082416	1388796	Multilex has ing	19800101	20991231	
43119640	1746940	Multilex has ing	19800101	20991231	
43062880	1746940	Multilex has ing	19800101	20991231	
43079319	1746940	Multilex has ing	19800101	20991231	
43061814	1552929	Multilex has ing	19800101	20991231	
43074917	965748	Multilex has ing	19800101	20991231	
43074777	759740	Multilex has ing	19800101	20991231	
43068548	19092061	Multilex has ing	19800101	20991231	
43080836	19092061	Multilex has ing	19800101	20991231	
